Agent,w_0,w_1,w_2,w_3
agent_5460,0.564636,0.730271,0.379523,0.213407
agent_5461,0.539691,0.701221,0.373597,0.093390
agent_5462,0.416086,0.753156,0.567372,0.317026
agent_5463,0.706314,0.798845,0.413130,0.271196
agent_5464,0.715867,0.688190,0.356155,0.183442
agent_5465,0.374461,0.824622,0.175713,0.083153
agent_5466,0.521352,0.690319,0.390076,0.259684
agent_5467,0.684319,0.772465,0.396927,0.151921
agent_5468,0.538270,1.000000,0.374854,0.192889
agent_5469,0.583770,0.823476,0.445212,0.125581
agent_5470,0.616038,0.851979,0.422327,0.072356
agent_5471,0.465145,0.741645,0.419976,0.233526
agent_5472,0.559580,0.778487,0.247396,0.243193
agent_5473,0.654029,0.767534,0.333787,0.217461
agent_5474,0.637948,0.946010,0.369512,0.320312
agent_5475,0.655150,0.860998,0.601731,0.238691
agent_5476,0.626251,0.786065,0.209015,0.173712
agent_5477,0.845339,0.786249,0.497365,0.431783
agent_5478,0.604840,0.857616,0.322971,0.236164
agent_5479,0.628624,0.833275,0.378162,0.210890
agent_5480,0.635943,0.798593,0.316387,0.254732
agent_5481,0.685755,0.825918,0.436641,0.136396
agent_5482,0.283015,0.916635,0.399568,0.085388
agent_5483,0.542851,0.596986,0.378309,0.248608
agent_5484,0.466352,0.792243,0.487350,0.115676
agent_5485,0.684990,0.787107,0.543187,0.253048
agent_5486,0.550229,0.756420,0.493106,0.263396
agent_5487,0.519091,0.669084,0.312808,0.227776
agent_5488,0.758755,0.678642,0.432722,0.263595
agent_5489,0.485626,0.775705,0.461518,0.147424
agent_5490,0.805230,0.970459,0.391201,0.258647
agent_5491,0.592092,0.724414,0.395750,0.259427
agent_5492,0.669155,0.787797,0.415233,0.092125
agent_5493,0.510319,0.548112,0.329729,0.208980
agent_5494,0.719716,0.803672,0.280514,0.228171
agent_5495,0.595928,0.718687,0.312060,0.311378
agent_5496,0.526650,0.691926,0.418453,0.392714
agent_5497,0.643275,0.858180,0.367943,0.210863
agent_5498,0.479694,1.000000,0.540472,0.221077
agent_5499,0.675954,0.717870,0.420406,0.148064
agent_5500,0.548592,0.731117,0.306018,0.209687
agent_5501,0.768463,0.899019,0.334468,0.204120
agent_5502,0.562540,0.829226,0.228093,0.316211
agent_5503,0.493193,0.802655,0.367473,0.152764
agent_5504,0.291782,0.843440,0.500005,0.091848
agent_5505,0.766958,0.932959,0.388896,0.375721
agent_5506,0.535492,0.725185,0.444281,0.064254
agent_5507,0.814226,0.793639,0.369732,0.257223
agent_5508,0.664111,0.685903,0.462644,0.364356
agent_5509,0.555128,0.793013,0.227337,0.176111
agent_5510,0.719194,0.672187,0.250553,0.305896
agent_5511,0.920951,1.000000,0.146115,0.034110
agent_5512,0.553664,0.624971,0.401115,0.159789
agent_5513,0.536387,0.673703,0.406285,0.040421
agent_5514,0.518466,0.649641,0.288072,0.139492
agent_5515,0.661034,0.631043,0.539618,0.272437
agent_5516,0.652816,0.678657,0.451434,0.398832
agent_5517,0.635771,0.849019,0.401153,0.193105
agent_5518,0.740467,1.000000,0.347801,0.316192
agent_5519,0.652956,0.728484,0.402778,0.227827
agent_5520,0.519467,0.814651,0.507216,0.177126
agent_5521,0.476841,0.833603,0.328663,0.262551
agent_5522,0.536826,0.814854,0.419770,0.189222
agent_5523,0.608460,0.682952,0.430397,0.422828
agent_5524,0.677653,0.920694,0.526453,0.275346
agent_5525,0.373306,0.715247,0.471673,0.296406
agent_5526,0.585774,0.822096,0.377425,0.161189
agent_5527,0.748325,0.813707,0.476960,0.181952
agent_5528,0.693608,0.911418,0.276822,0.196410
agent_5529,0.455578,0.596105,0.235545,0.189074
agent_5530,0.799791,0.769235,0.451428,0.415332
agent_5531,0.719028,0.907401,0.385386,0.078098
agent_5532,0.546793,0.857196,0.356755,0.325121
agent_5533,0.462090,0.766916,0.352332,0.183947
agent_5534,0.510460,0.866409,0.414565,0.184803
agent_5535,0.469100,0.865132,0.204236,0.285285
agent_5536,0.573495,0.907352,0.480492,0.213522
agent_5537,0.578367,0.814030,0.434378,0.044481
agent_5538,0.179302,0.859985,0.417106,0.135173
agent_5539,0.527547,0.863148,0.409681,0.192713
agent_5540,0.650203,0.509779,0.269077,0.181655
agent_5541,0.497854,0.908742,0.570078,0.197018
agent_5542,0.644605,0.700270,0.518327,0.127357
agent_5543,0.564787,0.750230,0.361763,0.191646
agent_5544,0.574960,1.000000,0.367768,0.387198
agent_5545,0.509153,0.794693,0.414280,0.214457
agent_5546,0.759823,0.804788,0.424955,0.329883
agent_5547,0.455815,0.870538,0.308827,0.094471
agent_5548,0.760124,0.831986,0.391993,0.142665
agent_5549,0.590299,0.779651,0.533597,0.190073
agent_5550,0.605305,0.770225,0.555126,0.250247
agent_5551,0.653790,0.710231,0.471446,0.273581
agent_5552,0.392917,0.848718,0.336082,0.384613
agent_5553,0.472169,0.673139,0.513407,0.307293
agent_5554,0.693774,0.870167,0.282700,0.000000
agent_5555,0.582899,0.876998,0.418985,0.044178
agent_5556,0.629638,0.750036,0.346391,0.358277
agent_5557,0.515325,0.828132,0.213650,0.076881
agent_5558,0.445004,0.638645,0.401208,0.272943
agent_5559,0.661444,0.808025,0.420446,0.157867
agent_5560,0.610860,0.574250,0.323921,0.289587
agent_5561,0.569496,0.898102,0.395415,0.217066
agent_5562,0.635702,1.000000,0.484016,0.152401
agent_5563,0.704494,0.821642,0.303521,0.236932
agent_5564,0.567554,0.828263,0.387646,0.256684
agent_5565,0.550373,0.803561,0.399701,0.165337
agent_5566,0.620383,0.693168,0.365099,0.277050
agent_5567,0.589247,0.846141,0.556419,0.293301
agent_5568,0.609836,0.764435,0.317343,0.077678
agent_5569,0.614799,0.630238,0.376845,0.118959
agent_5570,0.470472,0.870385,0.509972,0.275548
agent_5571,0.448113,0.947393,0.391970,0.141364
agent_5572,0.581918,0.692329,0.267595,0.267696
agent_5573,0.711216,0.812140,0.290136,0.206472
agent_5574,0.431438,0.771348,0.471781,0.202670
agent_5575,0.528402,0.693497,0.503912,0.000000
agent_5576,0.599423,0.818267,0.436284,0.149065
agent_5577,0.728197,0.647359,0.488293,0.218305
agent_5578,0.742147,0.831280,0.354983,0.328110
agent_5579,0.695472,0.742153,0.426111,0.378152
agent_5580,0.582749,0.832253,0.364739,0.216733
agent_5581,0.671130,0.762037,0.479204,0.055988
agent_5582,0.647061,0.871343,0.370056,0.177943
agent_5583,0.785168,0.789300,0.326414,0.174293
agent_5584,0.519699,0.845370,0.189886,0.352948
agent_5585,0.661843,0.787253,0.397844,0.266278
agent_5586,0.422763,0.893059,0.359963,0.025313
agent_5587,0.635495,0.831971,0.442793,0.302290
agent_5588,0.571594,0.795412,0.455917,0.306704
agent_5589,0.756498,0.834013,0.411415,0.102159
agent_5590,0.661001,0.805661,0.306893,0.102696
agent_5591,0.716583,0.804206,0.465337,0.321053
agent_5592,0.343012,0.670418,0.575483,0.022048
agent_5593,0.520970,0.850263,0.322502,0.331908
agent_5594,0.497792,0.783193,0.325876,0.151485
agent_5595,0.566229,0.811015,0.216902,0.235346
agent_5596,0.594451,0.818723,0.571491,0.108841
agent_5597,0.480898,0.568427,0.453805,0.323475
agent_5598,0.629802,0.784575,0.209834,0.113867
agent_5599,0.607396,0.999977,0.340686,0.153526
agent_5600,0.528575,0.818026,0.295529,0.283747
agent_5601,0.679023,0.777762,0.502876,0.094965
agent_5602,0.783633,0.776961,0.320625,0.026049
agent_5603,0.471307,0.886289,0.457291,0.233630
agent_5604,0.631198,0.658035,0.305811,0.169274
agent_5605,0.682282,0.869841,0.261293,0.202305
agent_5606,0.636090,0.802415,0.448607,0.079545
agent_5607,0.518086,0.855715,0.387692,0.216675
agent_5608,0.485913,0.709730,0.476858,0.182327
agent_5609,0.617454,0.836603,0.394938,0.379179
agent_5610,0.662429,0.816920,0.349538,0.139153
agent_5611,0.675058,0.914898,0.404262,0.145108
agent_5612,0.711494,0.837782,0.304829,0.153316
agent_5613,0.700343,0.784352,0.330674,0.212701
agent_5614,0.636251,0.768081,0.364419,0.332558
agent_5615,0.479494,0.968843,0.294117,0.195708
agent_5616,0.662918,0.863926,0.325427,0.140059
agent_5617,0.546902,1.000000,0.618208,0.000000
agent_5618,0.668904,0.900914,0.482348,0.394437
agent_5619,0.748489,0.564098,0.332690,0.021332
agent_5620,0.551661,0.795017,0.498670,0.235698
agent_5621,0.402168,0.904463,0.452093,0.147884
agent_5622,0.739332,0.771824,0.413125,0.120779
agent_5623,0.605277,0.781811,0.367234,0.113075
agent_5624,0.659982,0.887902,0.339580,0.247867
agent_5625,0.692303,0.966471,0.473805,0.092080
agent_5626,0.611694,0.718059,0.431960,0.223689
agent_5627,0.546089,0.854699,0.487318,0.029738
agent_5628,0.702519,0.976234,0.298246,0.284007
agent_5629,0.766669,0.941108,0.332284,0.356016
agent_5630,0.588186,0.779225,0.368170,0.155338
agent_5631,0.466137,0.893128,0.462418,0.301869
agent_5632,0.577637,0.761786,0.645478,0.038504
agent_5633,0.504474,0.851653,0.132158,0.277090
agent_5634,0.629966,0.811095,0.374872,0.142965
agent_5635,0.685082,0.634894,0.461092,0.462740
agent_5636,0.541501,0.771914,0.332098,0.108788
agent_5637,0.489229,0.767900,0.385379,0.296864
agent_5638,0.640824,0.768072,0.450701,0.327823
agent_5639,0.354409,0.887570,0.424103,0.256214
agent_5640,0.745101,0.901957,0.288761,0.218501
agent_5641,0.457094,0.750095,0.395501,0.139364
agent_5642,0.583485,0.839569,0.189274,0.335546
agent_5643,0.541997,0.787501,0.361859,0.141412
agent_5644,0.542675,0.826838,0.543074,0.108027
agent_5645,0.637302,0.848970,0.357652,0.087739
agent_5646,0.862902,0.755736,0.296728,0.228760
agent_5647,0.564778,0.612133,0.515232,0.074382
agent_5648,0.641285,0.880131,0.450465,0.081785
agent_5649,0.427473,0.818636,0.426222,0.092560
agent_5650,0.613953,0.806152,0.327572,0.316414
agent_5651,0.581811,0.853057,0.330066,0.394153
agent_5652,0.638583,0.740247,0.365741,0.143222
agent_5653,0.707677,1.000000,0.231424,0.102475
agent_5654,0.468592,0.533763,0.646702,0.012272
agent_5655,0.423959,0.622636,0.325122,0.134673
agent_5656,0.495272,0.837641,0.421165,0.153145
agent_5657,0.424230,0.958601,0.587362,0.305223
agent_5658,0.727460,0.839078,0.367133,0.170695
agent_5659,0.680849,1.000000,0.327248,0.070858
agent_5660,0.464084,0.912447,0.461135,0.420183
agent_5661,0.631889,0.732966,0.354485,0.146048
agent_5662,0.682971,0.805210,0.516000,0.148143
agent_5663,0.583323,0.909119,0.561463,0.092406
agent_5664,0.489928,0.955908,0.453899,0.282448
agent_5665,0.508671,0.775167,0.547486,0.159292
agent_5666,0.664450,0.961611,0.289479,0.246118
agent_5667,0.428009,0.757194,0.319456,0.270989
agent_5668,0.723763,0.806612,0.433227,0.037671
agent_5669,0.508815,0.666509,0.321988,0.364466
agent_5670,0.548542,0.822219,0.251984,0.291915
agent_5671,0.350383,0.909618,0.401839,0.180880
agent_5672,0.512027,0.732704,0.345606,0.220565
agent_5673,0.620728,0.732530,0.483828,0.307498
agent_5674,0.537815,0.670182,0.491694,0.203651
agent_5675,0.543668,0.892458,0.634136,0.109387
agent_5676,0.539071,0.880252,0.316214,0.279498
agent_5677,0.566545,0.804234,0.437802,0.183631
agent_5678,0.487947,0.831657,0.352429,0.138658
agent_5679,0.589634,0.687182,0.429798,0.117668
agent_5680,0.611477,0.814808,0.446416,0.280661
agent_5681,0.535234,0.753281,0.406056,0.083584
agent_5682,0.515128,0.792319,0.347907,0.168049
agent_5683,0.562358,0.839385,0.326322,0.161868
agent_5684,0.464774,0.873987,0.234800,0.209559
agent_5685,0.612104,1.000000,0.321227,0.228017
agent_5686,0.602210,1.000000,0.483631,0.120687
agent_5687,0.462440,0.637259,0.326032,0.098156
agent_5688,0.619576,0.729098,0.376656,0.093662
agent_5689,0.414325,0.889422,0.278942,0.095413
agent_5690,0.713469,0.825543,0.289654,0.199229
agent_5691,0.721844,0.857480,0.301081,0.188087
agent_5692,0.336368,0.840500,0.507529,0.195763
agent_5693,0.684198,0.777454,0.367528,0.123036
agent_5694,0.633892,0.884147,0.502361,0.130787
agent_5695,0.606972,0.844555,0.543396,0.131437
agent_5696,0.739014,0.756418,0.421498,0.218596
agent_5697,0.465770,0.835175,0.248250,0.067213
agent_5698,0.575035,0.802793,0.545364,0.249529
agent_5699,0.599916,0.689411,0.220590,0.147636
agent_5700,0.593997,0.834923,0.504074,0.144647
agent_5701,0.396783,1.000000,0.243389,0.369503
agent_5702,0.644156,0.829640,0.452985,0.253209
agent_5703,0.635761,0.671651,0.405865,0.079882
agent_5704,0.738169,0.738662,0.512703,0.076812
agent_5705,0.683304,0.851199,0.395494,0.201509
agent_5706,0.771106,0.728305,0.519666,0.289727
agent_5707,0.493946,0.839006,0.361868,0.221619
agent_5708,0.508261,0.799627,0.594651,0.430766
agent_5709,0.586877,0.889529,0.411352,0.115974
agent_5710,0.719894,0.736922,0.359517,0.074343
agent_5711,0.808576,0.830250,0.469765,0.181811
agent_5712,0.570355,0.893551,0.366325,0.140106
agent_5713,0.536856,0.798913,0.241739,0.127791
agent_5714,0.609645,0.804440,0.277309,0.211737
agent_5715,0.779109,0.999134,0.341466,0.186732
agent_5716,0.582450,0.684152,0.543535,0.205815
agent_5717,0.597650,0.786199,0.492933,0.105622
agent_5718,0.622588,0.816307,0.373286,0.186116
agent_5719,0.723601,0.942228,0.294360,0.137181
agent_5720,0.689269,0.976555,0.328123,0.233765
agent_5721,0.585981,0.813025,0.397958,0.185583
agent_5722,0.548813,0.746496,0.359815,0.115551
agent_5723,0.557136,0.907188,0.550325,0.359585
agent_5724,0.616254,0.677920,0.333614,0.157752
agent_5725,0.643211,0.752290,0.420692,0.062658
agent_5726,0.575011,0.704716,0.420624,0.131148
agent_5727,0.753567,0.775649,0.492212,0.102365
agent_5728,0.593043,0.685134,0.414448,0.287117
agent_5729,0.500235,0.895250,0.515934,0.000000
agent_5730,0.673697,0.971541,0.350356,0.149357
agent_5731,0.394773,0.705368,0.372413,0.236152
agent_5732,0.532921,0.717027,0.431435,0.187049
agent_5733,0.543770,0.690351,0.471217,0.217629
agent_5734,0.512895,0.666343,0.188039,0.220914
agent_5735,0.509145,0.821876,0.368542,0.000000
agent_5736,0.635332,0.951683,0.216350,0.331431
agent_5737,0.662033,0.809167,0.267224,0.153247
agent_5738,0.562958,0.783683,0.500323,0.180887
agent_5739,0.634350,0.802220,0.323729,0.070616
agent_5740,0.588039,0.649746,0.345075,0.393770
agent_5741,0.712938,0.984246,0.276732,0.000000
agent_5742,0.692830,0.830664,0.447940,0.048677
agent_5743,0.607808,0.803889,0.369968,0.174237
agent_5744,0.678581,0.749999,0.378464,0.301993
agent_5745,0.651129,1.000000,0.593855,0.278896
agent_5746,0.569379,0.674243,0.392834,0.065705
agent_5747,0.746115,0.732551,0.376276,0.030642
agent_5748,0.643415,0.764377,0.314486,0.294525
agent_5749,0.732877,0.854494,0.235327,0.020918
agent_5750,0.722681,0.754032,0.579043,0.098060
agent_5751,0.579466,0.680713,0.328364,0.186116
agent_5752,0.624831,0.757167,0.399670,0.119402
agent_5753,0.579630,0.648864,0.332416,0.290968
agent_5754,0.536247,0.755711,0.466204,0.337030
agent_5755,0.575758,0.741672,0.408190,0.261375
agent_5756,0.651026,0.976880,0.560435,0.025775
agent_5757,0.613450,0.802825,0.207569,0.215049
agent_5758,0.532220,0.710748,0.576369,0.155579
agent_5759,0.559780,0.953115,0.446195,0.101236
agent_5760,0.600287,0.916790,0.296125,0.226328
agent_5761,0.468362,0.809578,0.428034,0.098342
agent_5762,0.662725,0.756561,0.307689,0.059701
agent_5763,0.567466,0.836764,0.266114,0.262096
agent_5764,0.577340,0.829312,0.362301,0.130269
agent_5765,0.477392,0.814359,0.322637,0.083418
agent_5766,0.663152,0.821881,0.361829,0.382331
agent_5767,0.731185,1.000000,0.440341,0.216573
agent_5768,0.627303,0.794302,0.416182,0.235571
agent_5769,0.647689,0.969946,0.437774,0.309045
agent_5770,0.768602,0.719988,0.367390,0.173526
agent_5771,0.688375,0.778985,0.338319,0.265695
agent_5772,0.600104,0.814918,0.337309,0.150031
agent_5773,0.704247,0.527105,0.422438,0.195517
agent_5774,0.674441,0.945651,0.483963,0.220535
agent_5775,0.521233,0.740451,0.483222,0.332105
agent_5776,0.652102,0.844988,0.230859,0.111817
agent_5777,0.605983,0.750035,0.453077,0.226154
agent_5778,0.733608,0.711578,0.394899,0.179028
agent_5779,0.601778,0.664954,0.369577,0.271196
agent_5780,0.753205,0.993590,0.409271,0.262731
agent_5781,0.627417,0.748439,0.378613,0.136224
agent_5782,0.566872,0.821575,0.345293,0.190045
agent_5783,0.691078,0.752930,0.416548,0.118557
agent_5784,0.655124,0.793711,0.390575,0.031956
agent_5785,0.568065,0.589280,0.524574,0.104618
agent_5786,0.489284,0.729687,0.399806,0.251525
agent_5787,0.548817,0.757512,0.332323,0.113352
agent_5788,0.621624,0.572145,0.437878,0.284989
agent_5789,0.681605,0.838915,0.260728,0.209045
agent_5790,0.606952,0.813965,0.210524,0.097835
agent_5791,0.634459,0.722080,0.391008,0.116113
agent_5792,0.583899,0.770105,0.585989,0.168109
agent_5793,0.654759,0.687857,0.580084,0.161175
agent_5794,0.679574,0.793346,0.380384,0.039924
agent_5795,0.723658,0.839009,0.471660,0.108058
agent_5796,0.533157,0.736768,0.309319,0.098124
agent_5797,0.487666,0.759841,0.347551,0.150326
agent_5798,0.732889,0.774158,0.299573,0.310790
agent_5799,0.535981,0.863098,0.251461,0.196599
agent_5800,0.819695,0.694404,0.273511,0.249378
agent_5801,0.639535,0.766357,0.404918,0.412429
agent_5802,0.589941,0.776303,0.496368,0.313838
agent_5803,0.558150,0.649373,0.369990,0.042295
agent_5804,0.656031,0.903775,0.187664,0.330611
agent_5805,0.523775,0.767650,0.498496,0.139718
agent_5806,0.648401,0.658597,0.264894,0.047104
agent_5807,0.609590,0.514571,0.468475,0.205604
agent_5808,0.521235,0.688375,0.314392,0.160232
agent_5809,0.662093,0.685492,0.258094,0.141901
agent_5810,0.613093,0.876276,0.452585,0.232935
agent_5811,0.644453,0.646577,0.315322,0.366681
agent_5812,0.579261,0.780326,0.427301,0.264154
agent_5813,0.570113,0.793370,0.238402,0.155796
agent_5814,0.427616,0.738580,0.354124,0.169317
agent_5815,0.392036,0.954971,0.412035,0.264653
agent_5816,0.518244,0.684873,0.398664,0.130548
agent_5817,0.825958,0.888265,0.138750,0.000000
agent_5818,0.508479,0.914502,0.321188,0.240917
agent_5819,0.715112,0.783001,0.391808,0.293499
agent_5820,0.539934,0.756585,0.327370,0.162818
agent_5821,0.537078,0.799474,0.490658,0.076346
agent_5822,0.564278,0.796711,0.306291,0.183669
agent_5823,0.628050,0.756862,0.292447,0.223560
agent_5824,0.594624,0.702818,0.529250,0.156467
agent_5825,0.593771,0.707937,0.436606,0.142782
agent_5826,0.351859,0.689305,0.321067,0.187421
agent_5827,0.563337,0.953423,0.417941,0.267302
agent_5828,0.538427,0.679136,0.475382,0.228632
agent_5829,0.869477,0.799860,0.207016,0.327455
agent_5830,0.599597,0.844242,0.379186,0.081918
agent_5831,0.509968,0.815016,0.487024,0.206335
agent_5832,0.735494,0.632130,0.508241,0.326967
agent_5833,0.514814,0.878982,0.567897,0.127392
agent_5834,0.466325,0.921047,0.424079,0.347652
agent_5835,0.587607,0.733872,0.294131,0.193601
agent_5836,0.649315,0.594628,0.315316,0.125334
agent_5837,0.609735,0.940992,0.328588,0.223728
agent_5838,0.506758,0.862878,0.391169,0.062363
agent_5839,0.709921,0.896018,0.450763,0.111355
agent_5840,0.585272,0.978555,0.335253,0.218671
agent_5841,0.685135,0.764408,0.436806,0.247947
agent_5842,0.681029,0.862883,0.462226,0.090365
agent_5843,0.546690,0.870179,0.450814,0.257898
agent_5844,0.512457,0.789271,0.405148,0.332327
agent_5845,0.576642,0.746136,0.342580,0.051496
agent_5846,0.380353,0.623928,0.368273,0.238274
agent_5847,0.466486,0.756688,0.410500,0.307039
agent_5848,0.476161,0.775412,0.371833,0.200725
agent_5849,0.610671,0.821819,0.232078,0.204951
agent_5850,0.587910,0.972453,0.216204,0.305441
agent_5851,0.766635,0.822677,0.319682,0.318846
agent_5852,0.699338,0.628525,0.506583,0.049094
agent_5853,0.596934,0.886338,0.311285,0.187288
agent_5854,0.571520,0.670868,0.341396,0.201638
agent_5855,0.633475,0.898967,0.214488,0.179335
agent_5856,0.610402,0.797958,0.472490,0.271978
agent_5857,0.796763,0.898782,0.252933,0.236649
agent_5858,0.268483,0.824913,0.484511,0.249037
agent_5859,0.647784,0.745699,0.389222,0.258182
agent_5860,0.589945,0.815636,0.418779,0.261524
agent_5861,0.518662,1.000000,0.455183,0.186033
agent_5862,0.532392,0.775228,0.281128,0.216329
agent_5863,0.732363,0.775266,0.400973,0.437424
agent_5864,0.674083,0.806249,0.316635,0.265611
agent_5865,0.580565,0.808752,0.371062,0.205211
agent_5866,0.617038,0.677828,0.453316,0.369857
agent_5867,0.610193,0.648577,0.459723,0.187210
agent_5868,0.440440,0.722202,0.426315,0.105744
agent_5869,0.788757,0.796247,0.506970,0.137097
agent_5870,0.841958,0.959036,0.401504,0.068420
agent_5871,0.672901,0.838943,0.363611,0.280227
agent_5872,0.589221,0.843870,0.543566,0.360320
agent_5873,0.636456,0.921587,0.169201,0.005474
agent_5874,0.625486,0.930304,0.422523,0.144888
agent_5875,0.532184,0.875408,0.357613,0.264572
agent_5876,0.584415,0.770745,0.364526,0.314256
agent_5877,0.601280,0.759610,0.674199,0.261197
agent_5878,0.441897,0.836287,0.390400,0.204056
agent_5879,0.685085,0.977562,0.166123,0.186735
agent_5880,0.652334,0.922431,0.458912,0.041563
