Agent,w_0,w_1,w_2,w_3
agent_2549,0.617141,0.817775,0.499092,0.261405
agent_2550,0.518836,0.631082,0.250159,0.171691
agent_2551,0.801485,0.858253,0.352334,0.000000
agent_2552,0.512770,0.693464,0.445571,0.422555
agent_2553,0.411682,0.883571,0.534230,0.000000
agent_2554,0.582172,0.854775,0.381413,0.000000
agent_2555,0.604630,0.695201,0.266129,0.373017
agent_2556,0.610513,0.657344,0.290545,0.185502
agent_2557,0.401612,0.944977,0.478152,0.000000
agent_2558,0.483703,0.804729,0.383052,0.302669
agent_2559,0.818703,0.878855,0.192356,0.000000
agent_2560,0.554778,0.841852,0.482282,0.325334
agent_2561,0.747122,0.919489,0.331994,0.367629
agent_2562,0.644234,0.890652,0.222023,1.000000
agent_2563,0.599079,0.670501,0.443956,0.002840
agent_2564,0.687521,0.925823,0.245593,0.000000
agent_2565,0.609580,0.656134,0.358867,0.449535
agent_2566,0.569724,0.725087,0.518409,0.059947
agent_2567,0.462538,0.803000,0.221735,0.455168
agent_2568,0.630652,0.501766,0.306177,0.729598
agent_2569,0.642576,1.000000,0.331821,0.243133
agent_2570,0.539663,0.859415,0.230966,0.037495
agent_2571,0.579577,0.676841,0.285295,0.560388
agent_2572,0.631764,0.754573,0.336484,0.458322
agent_2573,0.748633,0.740596,0.477894,0.132365
agent_2574,0.652933,0.892757,0.499574,0.000000
agent_2575,0.686852,0.785321,0.442850,0.000000
agent_2576,0.667623,0.799329,0.275260,0.399494
agent_2577,0.649508,0.761208,0.217376,0.503760
agent_2578,0.510210,0.692840,0.243987,0.292388
agent_2579,0.637768,0.777571,0.499029,0.278046
agent_2580,0.766124,0.645866,0.431799,0.061060
agent_2581,0.713352,0.685551,0.330760,0.297478
agent_2582,0.671604,0.924865,0.361962,0.000000
agent_2583,0.699808,0.813437,0.302434,0.984178
agent_2584,0.620301,0.729705,0.349400,0.078467
agent_2585,0.628974,0.755093,0.397689,0.000000
agent_2586,0.614514,0.834538,0.292452,0.000000
agent_2587,0.675308,0.867796,0.326918,0.037698
agent_2588,0.597589,0.751511,0.285869,0.433315
agent_2589,0.479311,0.795098,0.424456,0.000000
agent_2590,0.519244,0.757180,0.353837,0.000000
agent_2591,0.589888,0.979881,0.341618,0.515040
agent_2592,0.733564,0.764424,0.500910,0.484899
agent_2593,0.564740,0.787512,0.347178,0.315996
agent_2594,0.645473,0.683468,0.387920,0.041453
agent_2595,0.627289,0.921213,0.632339,0.297845
agent_2596,0.567446,0.673511,0.484648,0.000000
agent_2597,0.399074,0.806355,0.305812,0.000000
agent_2598,0.632923,0.920084,0.449040,0.082145
agent_2599,0.436061,0.717886,0.267558,0.000000
agent_2600,0.499373,0.709810,0.401625,0.313173
agent_2601,0.645476,0.833927,0.365395,0.249328
agent_2602,0.513008,0.695326,0.473769,0.384520
agent_2603,0.627024,0.708638,0.411020,0.727063
agent_2604,0.666796,0.783705,0.461228,0.339618
agent_2605,0.569458,0.645221,0.459324,1.000000
agent_2606,0.646319,0.873819,0.216607,0.397959
agent_2607,0.526588,0.685162,0.498520,0.000000
agent_2608,0.544133,0.656324,0.286686,0.363348
agent_2609,0.319888,0.769949,0.496919,0.717595
agent_2610,0.399277,0.885182,0.400186,1.000000
agent_2611,0.754597,0.852467,0.612321,0.000000
agent_2612,0.804698,0.877748,0.479036,0.000000
agent_2613,0.725421,0.688174,0.454751,0.645651
agent_2614,0.812121,0.731908,0.400689,0.427832
agent_2615,0.473918,0.942173,0.437379,0.000000
agent_2616,0.767316,0.931007,0.408144,0.183458
agent_2617,0.649000,0.668668,0.524286,0.625317
agent_2618,0.574700,0.763823,0.438688,0.473195
agent_2619,0.476745,0.795551,0.276131,0.279207
agent_2620,0.485207,0.757494,0.368254,0.000000
agent_2621,0.572172,0.799040,0.498372,0.417128
agent_2622,0.461150,0.757118,0.266163,0.000000
agent_2623,0.552915,0.866817,0.324835,0.161996
agent_2624,0.581454,0.918464,0.523617,0.331155
agent_2625,0.531449,0.694514,0.406404,0.151175
agent_2626,0.662478,0.897827,0.565169,0.000000
agent_2627,0.477072,0.727116,0.670145,0.000000
agent_2628,0.366903,0.854456,0.277743,0.391575
agent_2629,0.545218,0.867015,0.116964,0.000000
agent_2630,0.573065,0.968382,0.441012,0.464867
agent_2631,0.606707,0.902493,0.423437,0.169010
agent_2632,0.757540,0.797497,0.443278,0.025471
agent_2633,0.550592,0.591005,0.359575,0.239117
agent_2634,0.688181,0.952922,0.519881,0.185533
agent_2635,0.560888,0.945722,0.470235,0.000000
agent_2636,0.551605,0.894963,0.364785,0.012128
agent_2637,0.640613,0.760562,0.362896,0.061543
agent_2638,0.396631,0.814079,0.237333,0.000000
agent_2639,0.688889,0.523885,0.593699,0.062322
agent_2640,0.697665,0.894483,0.381364,0.000000
agent_2641,0.709364,0.793981,0.434220,0.441613
agent_2642,0.530440,0.685107,0.540091,0.000000
agent_2643,0.485663,0.631579,0.465330,0.320530
agent_2644,0.663626,0.777055,0.509092,0.000000
agent_2645,0.445701,0.769315,0.464495,0.459948
agent_2646,0.649359,0.779331,0.495247,0.177412
agent_2647,0.489125,0.769768,0.141416,0.194879
agent_2648,0.525340,0.857635,0.539171,0.000000
agent_2649,0.580961,0.594559,0.304177,0.000000
agent_2650,0.480440,0.788697,0.458750,0.000000
agent_2651,0.698043,0.814461,0.522098,0.004846
agent_2652,0.522712,0.644183,0.618087,0.374744
agent_2653,0.801738,0.792136,0.319532,0.383420
agent_2654,0.507063,0.677559,0.555511,1.000000
agent_2655,0.586440,0.672374,0.346861,0.241662
agent_2656,0.647680,0.724065,0.427792,0.808970
agent_2657,0.598046,0.984041,0.360792,0.784033
agent_2658,0.645717,0.626396,0.356236,0.000000
agent_2659,0.692789,0.997547,0.439106,0.000000
agent_2660,0.576489,0.867668,0.565222,0.000000
agent_2661,0.727561,0.891578,0.388531,0.000000
agent_2662,0.650484,0.745821,0.385072,0.333651
agent_2663,0.557850,0.742040,0.411147,1.000000
agent_2664,0.574319,0.537925,0.274111,0.000000
agent_2665,0.713049,0.855475,0.347401,0.000000
agent_2666,0.698149,0.928781,0.337445,0.163416
agent_2667,0.445933,0.889373,0.470953,0.522143
agent_2668,0.443292,0.892013,0.354233,0.000000
agent_2669,0.686423,0.630147,0.519588,0.167025
agent_2670,0.571570,0.843001,0.257945,0.023907
agent_2671,0.620101,0.793714,0.490479,0.541407
agent_2672,0.722806,0.740287,0.324989,0.000000
agent_2673,0.721001,0.818468,0.600223,0.154383
agent_2674,0.555254,0.786796,0.418886,0.000000
agent_2675,0.271977,0.749735,0.285569,0.059171
agent_2676,0.591585,0.840446,0.446253,0.766660
agent_2677,0.538302,0.715296,0.418475,0.670115
agent_2678,0.631623,0.833151,0.516367,0.000000
agent_2679,0.668981,0.846233,0.519691,0.896484
agent_2680,0.476196,0.877361,0.421947,0.000000
agent_2681,0.608985,0.799828,0.510472,0.063258
agent_2682,0.535770,0.749994,0.560884,0.498896
agent_2683,0.580972,0.896734,0.382376,0.000000
agent_2684,0.624421,0.853937,0.312798,0.000000
agent_2685,0.574984,0.829282,0.446275,0.450509
agent_2686,0.823870,0.860165,0.305572,0.315450
agent_2687,0.685034,0.759899,0.288367,0.000000
agent_2688,0.694375,0.888042,0.319325,0.348815
agent_2689,0.862714,0.910839,0.395009,0.309789
agent_2690,0.699117,0.912818,0.290878,0.605547
agent_2691,0.741742,0.556149,0.460844,0.417585
agent_2692,0.655128,0.735695,0.393343,0.104219
agent_2693,0.673170,0.594465,0.367218,0.370043
agent_2694,0.605824,0.750640,0.434602,0.498995
agent_2695,0.512094,0.592861,0.383986,0.000000
agent_2696,0.716906,0.597027,0.215988,0.204753
agent_2697,0.662785,0.685370,0.316445,0.000000
agent_2698,0.674960,0.697089,0.529669,1.000000
agent_2699,0.517751,0.890439,0.346756,0.000000
agent_2700,0.337241,0.919722,0.238642,0.652663
agent_2701,0.577065,0.738489,0.528388,0.563752
agent_2702,0.633343,0.796658,0.585270,0.218727
agent_2703,0.667980,0.961110,0.319074,0.133299
agent_2704,0.619429,0.807508,0.374081,0.139169
agent_2705,0.497990,0.904966,0.391147,0.543728
agent_2706,0.712944,0.708654,0.371762,0.689138
agent_2707,0.539554,0.712533,0.367530,0.000000
agent_2708,0.696339,0.732233,0.426681,0.000000
agent_2709,0.492105,0.768366,0.420985,0.032590
agent_2710,0.692334,0.628348,0.279320,0.607018
agent_2711,0.539490,0.684662,0.415688,0.182896
agent_2712,0.718060,0.755400,0.544075,0.211840
agent_2713,0.610304,0.760654,0.361247,0.082273
agent_2714,0.499654,0.742558,0.433542,0.901942
agent_2715,0.481957,0.643843,0.523380,0.479380
agent_2716,0.635200,0.776719,0.261390,0.000000
agent_2717,0.501511,0.726632,0.456896,0.296808
agent_2718,0.580323,0.850779,0.353179,0.500117
agent_2719,0.697007,0.857142,0.496643,0.000000
agent_2720,0.648911,0.981937,0.381611,0.059846
agent_2721,0.594550,0.652805,0.317650,1.000000
agent_2722,0.442454,0.627090,0.356094,0.000000
agent_2723,0.696094,0.755929,0.202460,0.535007
agent_2724,0.467062,0.809385,0.379962,0.395861
agent_2725,0.680937,0.870745,0.356071,0.320497
agent_2726,0.560167,0.898227,0.565018,0.000000
agent_2727,0.774564,0.879959,0.550034,0.000000
agent_2728,0.818741,0.808148,0.494566,0.000000
agent_2729,0.785393,0.760611,0.393960,0.599952
agent_2730,0.469338,0.732959,0.488061,0.000000
agent_2731,0.517968,0.801821,0.194757,0.000000
agent_2732,0.818778,0.698360,0.407011,0.419307
agent_2733,0.653287,0.855107,0.358014,0.543445
agent_2734,0.681248,0.825480,0.289092,0.000000
agent_2735,0.399928,0.787204,0.399303,0.626323
agent_2736,0.516599,0.900968,0.366172,0.508068
agent_2737,0.422268,0.806706,0.340570,0.172430
agent_2738,0.669416,0.914272,0.334338,0.586275
agent_2739,0.617003,0.728875,0.371291,0.942478
agent_2740,0.602011,0.812834,0.373023,0.352075
agent_2741,0.814557,0.791087,0.551439,0.425202
agent_2742,0.763203,0.642593,0.406578,0.930271
agent_2743,0.448202,0.744995,0.127820,0.384212
agent_2744,0.598334,0.759893,0.479544,0.511223
agent_2745,0.638301,0.669513,0.452647,0.000000
agent_2746,0.610019,0.914486,0.660822,0.933895
agent_2747,0.681762,0.755780,0.450853,0.241657
agent_2748,0.623179,0.815731,0.389557,0.000000
agent_2749,0.727582,0.788459,0.289721,0.000000
agent_2750,0.466170,0.836684,0.488063,0.000000
agent_2751,0.403372,0.934129,0.443813,0.000000
agent_2752,0.692952,0.724438,0.382891,0.076069
agent_2753,0.517892,0.909290,0.379682,0.116162
agent_2754,0.746114,0.686895,0.364268,0.209238
agent_2755,0.685373,0.578738,0.441823,0.000000
agent_2756,0.539735,0.891316,0.394043,1.000000
agent_2757,0.634454,0.968765,0.481765,0.522874
agent_2758,0.582065,0.844330,0.229191,0.305592
agent_2759,0.733397,0.785689,0.444339,0.302449
agent_2760,0.628033,0.733466,0.498936,0.000000
agent_2761,0.690309,0.718387,0.407044,0.742217
agent_2762,0.655192,0.706884,0.529559,0.000000
agent_2763,0.649408,0.763636,0.363727,0.176138
agent_2764,0.669077,0.788845,0.405890,0.709083
agent_2765,0.488738,0.871163,0.473610,0.063566
agent_2766,0.568643,0.831811,0.403228,0.000000
agent_2767,0.692052,0.849070,0.431682,0.000000
agent_2768,0.585433,0.878044,0.396562,0.154393
agent_2769,0.676983,0.811594,0.566927,0.546587
agent_2770,0.635629,0.664796,0.364315,0.052545
agent_2771,0.575842,0.717050,0.412094,0.000000
agent_2772,0.542738,0.940662,0.454325,0.663067
agent_2773,0.667411,0.788084,0.463886,0.312523
agent_2774,0.587351,0.875340,0.369060,0.078457
agent_2775,0.584234,0.892651,0.315985,0.295642
agent_2776,0.438731,0.847380,0.473836,0.656718
agent_2777,0.456503,0.697299,0.614831,0.036191
agent_2778,0.709443,0.802728,0.261752,0.506396
agent_2779,0.488161,0.854289,0.157880,0.381794
agent_2780,0.688305,0.760289,0.486640,0.000000
agent_2781,0.675663,0.840774,0.541507,0.000000
agent_2782,0.632882,0.826420,0.297829,0.000000
agent_2783,0.720098,0.703610,0.289558,0.873953
agent_2784,0.774001,0.859243,0.517223,0.257783
agent_2785,0.677186,0.744827,0.415133,0.000000
agent_2786,0.675670,0.912766,0.511988,0.299241
agent_2787,0.616097,0.924971,0.444624,0.000000
agent_2788,0.466876,0.773741,0.328135,0.063607
agent_2789,0.639403,0.812837,0.230061,0.450438
agent_2790,0.701208,0.737254,0.235203,0.204653
agent_2791,0.441751,0.784824,0.428251,0.293875
agent_2792,0.653734,0.795057,0.452819,0.000000
agent_2793,0.737266,0.978326,0.475307,0.347141
agent_2794,0.639126,0.869506,0.484159,0.825319
agent_2795,0.590808,0.727348,0.484815,0.025231
agent_2796,0.524536,0.706952,0.271471,0.684337
agent_2797,0.530361,0.653752,0.355767,0.488589
agent_2798,0.474971,0.724806,0.418917,0.348770
agent_2799,0.598203,0.927012,0.393568,0.671370
agent_2800,0.771553,0.732134,0.562642,0.000000
agent_2801,0.706131,0.647819,0.381259,0.516571
agent_2802,0.543881,0.798560,0.313348,0.427561
agent_2803,0.562298,0.786972,0.341279,0.285876
agent_2804,0.849376,0.739907,0.172913,0.380698
agent_2805,0.573928,0.796427,0.510339,0.004661
agent_2806,0.648592,0.785831,0.401150,0.000000
agent_2807,0.653195,0.895895,0.434756,0.382593
agent_2808,0.632154,1.000000,0.367927,0.473204
agent_2809,0.670465,0.907480,0.680103,1.000000
agent_2810,0.681731,0.802456,0.402708,0.000000
agent_2811,0.641178,0.797848,0.466868,0.450662
agent_2812,0.522342,0.903666,0.418510,0.263457
agent_2813,0.700296,0.928164,0.254292,1.000000
agent_2814,0.510767,0.830285,0.421919,0.018034
agent_2815,0.707547,0.829430,0.343293,0.000000
agent_2816,0.631455,0.863935,0.467444,0.370573
agent_2817,0.655224,1.000000,0.233864,0.579353
agent_2818,0.476745,0.982955,0.610955,0.000000
agent_2819,0.810059,0.744918,0.388591,0.294316
agent_2820,0.392851,0.874788,0.463535,0.234898
agent_2821,0.499888,0.690326,0.166447,0.000000
agent_2822,0.552213,0.835271,0.373592,0.514057
agent_2823,0.465543,0.663942,0.486757,0.536810
agent_2824,0.628575,0.846421,0.539451,0.000000
agent_2825,0.736088,0.771103,0.142587,0.000000
agent_2826,0.522958,0.737539,0.574464,0.281146
agent_2827,0.580750,0.811988,0.416831,0.000000
agent_2828,0.503604,0.828267,0.339695,0.085835
agent_2829,0.472356,0.886805,0.318562,0.512557
agent_2830,0.468722,0.824113,0.556367,0.299785
agent_2831,0.762498,0.753969,0.459348,0.000000
agent_2832,0.649906,0.850557,0.365170,0.694009
agent_2833,0.616210,0.787316,0.245831,0.000000
agent_2834,0.544088,0.876492,0.509768,0.708385
agent_2835,0.477531,0.815222,0.463330,0.365257
agent_2836,0.631095,0.884904,0.210764,0.312781
agent_2837,0.468706,0.914203,0.383385,0.476363
agent_2838,0.557661,0.800612,0.521937,0.159942
agent_2839,0.563191,0.887660,0.359179,0.117068
agent_2840,0.692007,0.879486,0.413486,0.243556
agent_2841,0.538411,0.925098,0.513058,0.979566
agent_2842,0.531978,0.645416,0.594422,0.000000
agent_2843,0.638941,0.747471,0.450271,0.000000
agent_2844,0.616244,0.616573,0.639259,0.000000
agent_2845,0.573714,0.510186,0.387198,0.817284
agent_2846,0.643205,0.867679,0.333813,0.738444
agent_2847,0.559986,0.759843,0.511297,0.254623
agent_2848,0.710106,0.877511,0.401351,0.658307
agent_2849,0.519176,0.790346,0.535997,0.000000
agent_2850,0.626580,0.699385,0.378357,0.825428
agent_2851,0.651404,0.732457,0.401933,0.000000
agent_2852,0.468457,0.900110,0.477303,0.143887
agent_2853,0.563900,0.795378,0.324262,0.316685
agent_2854,0.578067,0.808679,0.433737,0.661802
agent_2855,0.668406,0.742143,0.359308,0.000000
agent_2856,0.448627,0.774514,0.560116,0.000000
agent_2857,0.616402,0.890964,0.577575,0.666458
agent_2858,0.670768,0.698164,0.211163,0.261052
agent_2859,0.494939,0.661233,0.381103,0.000000
agent_2860,0.484890,0.827653,0.388465,0.504113
agent_2861,0.655302,0.786934,0.292251,0.000000
agent_2862,0.628936,0.779933,0.168782,0.000000
agent_2863,0.667153,0.926467,0.507542,0.000000
agent_2864,0.619337,0.778928,0.368009,0.000000
agent_2865,0.517695,0.810508,0.265622,0.832655
agent_2866,0.628400,0.763263,0.347929,0.229469
agent_2867,0.459698,0.797302,0.331705,0.000000
agent_2868,0.643412,0.865128,0.503127,0.201966
agent_2869,0.686274,0.749763,0.317979,0.000000
agent_2870,0.600203,0.688458,0.431357,0.433461
agent_2871,0.537657,0.712338,0.589875,0.000000
agent_2872,0.666372,0.714499,0.332329,0.830549
agent_2873,0.542372,0.797114,0.294208,0.801051
agent_2874,0.686931,0.818570,0.380537,0.027379
agent_2875,0.508354,0.809298,0.537323,0.209615
agent_2876,0.521779,0.639493,0.401684,0.000000
agent_2877,0.433953,0.817364,0.300518,0.000000
agent_2878,0.789062,0.739030,0.555786,0.000000
agent_2879,0.561560,0.866890,0.466274,0.781705
agent_2880,0.546132,0.781803,0.397475,0.163176
agent_2881,0.653271,0.809082,0.586792,0.211567
agent_2882,0.576523,0.788054,0.360125,0.209755
agent_2883,0.524518,0.839205,0.256609,0.042318
agent_2884,0.585755,0.552474,0.494689,0.000000
agent_2885,0.727094,0.907229,0.683139,0.000000
agent_2886,0.442597,0.864753,0.412425,0.759610
agent_2887,0.628777,0.885514,0.684474,0.646606
agent_2888,0.575450,0.705846,0.554216,0.851158
agent_2889,0.454468,0.686126,0.365607,0.000000
agent_2890,0.479295,0.833468,0.428521,0.000000
agent_2891,0.599269,0.692928,0.408485,0.192186
agent_2892,0.548129,0.850998,0.572211,0.000000
agent_2893,0.621222,0.637459,0.341736,0.000000
agent_2894,0.807999,0.651582,0.517365,0.000000
agent_2895,0.676109,0.774906,0.185268,0.000000
agent_2896,0.564264,0.725557,0.474368,0.000000
agent_2897,0.726991,0.780549,0.340536,0.697492
agent_2898,0.458354,0.657031,0.394379,0.221913
agent_2899,0.481323,0.843041,0.478552,0.000000
agent_2900,0.561855,0.802924,0.383153,0.882268
agent_2901,0.803963,0.664814,0.408341,0.622163
agent_2902,0.598530,0.693745,0.392632,0.541607
agent_2903,0.750204,0.760395,0.471656,0.068796
agent_2904,0.630209,0.835047,0.261702,0.410680
agent_2905,0.555444,0.812796,0.299207,0.349917
agent_2906,0.490803,0.766376,0.396112,0.253339
agent_2907,0.561734,0.626214,0.497233,0.739792
agent_2908,0.650554,0.787507,0.640702,0.551896
agent_2909,0.586698,0.678048,0.521475,0.684834
agent_2910,0.653494,0.732578,0.574206,0.796875
agent_2911,0.711544,0.831655,0.384945,0.178682
agent_2912,0.684390,0.755542,0.242600,0.166541
agent_2913,0.589186,0.810051,0.497673,0.000000
agent_2914,0.576461,0.889903,0.461367,0.232042
agent_2915,0.598335,0.826383,0.338298,0.868060
agent_2916,0.467091,0.846364,0.418739,0.000000
agent_2917,0.724951,0.794872,0.547404,0.073817
agent_2918,0.597636,0.831603,0.521468,0.000000
agent_2919,0.765188,0.843015,0.332704,0.051747
agent_2920,0.651479,0.679438,0.426373,0.167079
agent_2921,0.582842,0.714447,0.329299,0.000000
agent_2922,0.623817,0.690358,0.450754,0.532055
agent_2923,0.553148,0.681868,0.316474,0.363510
agent_2924,0.611712,0.591301,0.392803,0.550372
agent_2925,0.525814,0.876177,0.359395,0.000000
agent_2926,0.682215,0.781684,0.458358,0.488269
agent_2927,0.511544,0.808253,0.176414,0.800941
agent_2928,0.495412,0.740825,0.331534,0.000000
agent_2929,0.605754,0.749431,0.254807,0.178872
agent_2930,0.710028,0.713996,0.396310,0.122782
agent_2931,0.668121,0.761023,0.372407,0.000000
agent_2932,0.422031,0.688496,0.426992,0.000000
agent_2933,0.569135,0.844586,0.472202,0.327948
agent_2934,0.528181,0.734413,0.412850,0.245862
agent_2935,0.613175,0.818276,0.446501,0.045460
agent_2936,0.701018,0.877012,0.471931,0.000000
agent_2937,0.645225,0.816558,0.520380,0.346941
agent_2938,0.647008,0.929835,0.549725,0.218536
agent_2939,0.615873,0.832930,0.322423,0.002038
agent_2940,0.532424,0.959515,0.419834,0.619570
agent_2941,0.566175,0.831104,0.450601,0.241770
agent_2942,0.640805,0.911911,0.334303,0.000000
agent_2943,0.659878,0.845612,0.351379,0.050457
agent_2944,0.566154,0.775590,0.365484,0.093497
agent_2945,0.524966,0.808704,0.490467,0.356253
agent_2946,0.547195,0.672323,0.427630,0.079446
agent_2947,0.576278,0.605941,0.370104,0.757131
agent_2948,0.722938,0.844008,0.391122,0.000000
agent_2949,0.646123,0.776996,0.546292,0.518134
agent_2950,0.551490,0.893929,0.348514,0.146020
agent_2951,0.571685,0.877989,0.338837,0.277242
agent_2952,0.598720,0.843907,0.481397,0.000000
agent_2953,0.676971,0.999380,0.243464,0.299545
agent_2954,0.558160,0.660070,0.482989,0.843647
agent_2955,0.547542,0.762468,0.245092,0.000000
agent_2956,0.744477,0.799628,0.469833,0.218638
agent_2957,0.570825,0.966326,0.503110,0.000000
agent_2958,0.649140,0.783815,0.583069,0.820775
agent_2959,0.542011,0.834667,0.376379,0.480096
agent_2960,0.594075,0.880078,0.251633,0.000000
agent_2961,0.519969,0.729815,0.406969,0.024112
agent_2962,0.603494,0.746070,0.347288,0.722995
agent_2963,0.592097,0.724869,0.445028,0.000000
agent_2964,0.700877,0.841496,0.389245,0.006542
agent_2965,0.570385,0.773545,0.447294,0.589061
agent_2966,0.506132,0.691630,0.320872,0.487182
agent_2967,0.699007,0.877913,0.585684,0.552317
agent_2968,0.486316,0.814453,0.256465,0.220181
agent_2969,0.535701,0.913513,0.374938,0.011965
